Data,preco_soja_usd_log_ret,petroleo_wti_usd_log_ret,dxy_index_log_ret,taxa_cambio_usd_brl_log_ret,Precip_Brasil_Media_mm,Precip_EUA_Media_mm,ONI,cvol_proxy_diff,imports_1000MT,Estoque_USA_MT,Estoque_Brasil_MT_diff,Estoque_Argentina_MT_diff
2010-12-01,0.11939772432423898,0.08290117016077947,-0.026964559657471084,-0.03289672844001106,194.0,42.6,-0.749,-0.1234837430382072,5085.94522968198,0.707495682210708,-0.2001166180758014,-0.1698629370629372
2011-01-01,0.004973791322062299,0.008825028675377595,-0.016586243974755596,0.004809146629749523,207.1,32.2,-0.497,-3.0796974765787297,3924.315371024736,0.3582901554404146,-0.4885830903790088,-0.30434125874125895
2011-02-01,-0.032414713628275624,0.05054998750595193,-0.010865454198038884,-0.002221355939991476,196.6,37.0,-0.773,-1.3247157318664904,3767.342756183746,0.3025561312607945,0.2528279883381923,0.10026573426573426
2011-03-01,0.03648190202116055,0.09580692985085872,-0.013486292783336545,-0.019297886325735085,183.6,60.4,-0.352,-1.433010394700176,3924.315371024736,0.2547841105354059,0.632069970845481,0.3007972027972029
2011-04-01,-0.015472421512429991,0.06537564254271078,-0.03938945926461114,-0.033964941108684144,160.2,85.0,-0.614,-8.343088668704723,4081.2879858657257,0.2149740932642487,0.6320699708454809,0.5013286713286709
2011-05-01,-0.009001738697485816,-0.10377210777551188,0.02317647954294666,0.001583531605644442,106.3,109.5,0.19,-7.592358916475106,4447.5574204947,0.183126079447323,0.3792419825072888,0.4010629370629373
2011-06-01,-0.058561924037559804,-0.07352391684655164,-0.0045656048153749525,-0.011329762844815575,80.4,116.3,-0.18,-4.807647200656717,4813.826855123675,0.1592400690846287,-0.3033935860058312,0.10026573426573449
2011-07-01,0.03689483020786244,0.0029300983709475365,-0.0053981237695572585,-0.008485522759328335,67.4,102.7,-0.255,-0.5369640252192198,4970.799469964665,0.1751640759930915,-0.3286763848396499,-0.3007972027972028
2011-08-01,0.07295568617057357,-0.0747190421884959,0.00297257346300283,0.02562118352357517,77.8,97.9,0.147,0.21230519884746002,5494.041519434631,0.2229360967184802,-0.30339358600583055,-0.3007972027972028
2011-09-01,-0.21371646393725155,-0.11452295745003253,0.05804996328447107,0.16750897547302138,114.1,83.8,-0.389,15.099851466494528,5860.310954063606,0.7962003454231433,-0.2781107871720119,-0.24063776223776245
2011-10-01,0.03254191286327683,0.1626641209771839,-0.03076768031693337,-0.0900446630630597,157.8,70.8,-0.182,-3.49030197917736,6017.283568904593,0.732504317789292,-0.2528279883381923,-0.22058461538461527
2011-11-01,-0.06871637406043977,0.07412330170065748,0.028601108386788487,0.0516921200405283,170.6,60.2,0.396,-0.1448954833275593,6174.256183745583,0.6528842832469777,-0.2275451895043732,-0.18047832167832156
2011-12-01,0.0669685542674622,-0.015362519110128975,0.022705314442875633,0.029908262179197228,194.0,42.6,-0.366,0.2904263173870305,5755.662544169612,0.5573402417962003,-0.12641399416909616,-0.12031888111888123
2012-01-01,-0.00953469951201405,-0.0035477205118944278,-0.011162089930053392,-0.06428093301954524,207.1,32.2,-0.182,-1.871439039898874,3966.320671378093,0.297279792746114,0.029144314868804644,0.08379580419580424
2012-02-01,0.09433425506097685,0.08362934429398053,-0.006960731768716233,-0.017202987312201583,196.6,37.0,-0.024,0.7153072048353835,3807.6678445229686,0.2510362694300518,0.29482507288629745,0.120916083916084
2012-03-01,0.06084176454448929,-0.03855968203273947,0.003296566951430078,0.06153529697720136,183.6,60.4,0.296,-0.421576848222486,3966.320671378093,0.21139896373057,0.7370626822157433,0.36274825174825187
2012-04-01,0.06823740981543751,0.01779834370887467,-0.002788694924261667,0.044127956128065984,160.2,85.0,-0.287,-1.4135073168285146,4124.973498233217,0.1783678756476684,0.7370626822157436,0.6045804195804196
2012-05-01,-0.11021536604556809,-0.1922303132276663,0.05266326187481875,0.05790904012441833,106.3,109.5,-0.729,3.221192951658594,4495.163427561838,0.1519430051813471,0.442237609329446,0.48366433566433553
2012-06-01,0.09680026896164225,-0.018310617125018826,-0.017125577954314006,-0.006497877578814303,80.4,116.3,-0.302,-1.7837367358366407,4865.35335689046,0.1321243523316062,-0.3537900874635569,0.1209160839160841
2012-07-01,0.12243011235395244,0.03583784283397925,0.012296983348118464,0.023216821666158148,67.4,102.7,-0.092,1.104955732797663,5024.006183745584,0.1453367875647668,-0.38327259475218645,-0.36274825174825187
2012-08-01,0.0470432000888906,0.09121367885485449,-0.017455432517063628,-0.013411850572490823,77.8,97.9,0.035,-2.0373073473090813,5552.84893992933,0.1849740932642487,-0.35379008746355645,-0.36274825174825187
2012-09-01,-0.09719411041534681,-0.04538041437195921,-0.015762039011141985,-0.0017755861631624415,114.1,83.8,0.163,1.8634451226091642,5923.038869257952,0.6606217616580311,-0.32430758017492756,-0.29019860139860154
2012-10-01,-0.026093195934628253,-0.06671755764981604,-0.000250218942879318,0.002563724719303251,157.8,70.8,-0.158,-1.0731980037318607,6081.691696113075,0.6077720207253887,-0.29482507288629756,-0.26601538461538454
2012-11-01,-0.07374199384947228,0.030490514972360595,0.002873744715263969,0.05050269192456507,170.6,60.2,-0.017,0.5368565241822125,6240.344522968198,0.5417098445595856,-0.26534256559766767,-0.21764895104895077
2012-12-01,-0.02255520957839838,0.032205516688028374,-0.004752385132523944,-0.04187391847670317,194.0,42.6,0.105,-2.5431301305525125,5817.270318021203,0.4624352331606217,-0.14741253644314845,-0.14509930069930088
2013-01-01,0.043165572074422044,0.05991966982010429,-0.0070449404468498344,-0.028872681805864154,207.1,32.2,-0.212,-0.8389253777875467,4661.925795053005,0.1946113989637305,-0.06785714285714295,0.13566153846153828
2013-02-01,-0.014989764736887973,-0.057417900962093316,0.03400675171365054,-0.005390848634876423,196.6,37.0,0.598,-1.33322081484485,4475.448763250884,0.1643385146804835,0.30306122448979567,0.1515874125874126
2013-03-01,-0.029326629023269393,0.05474739814247883,0.015378398364956474,0.021984397769734883,183.6,60.4,0.608,-1.9293300300705312,4661.925795053005,0.1383903281519861,0.7576530612244905,0.454762237762238
2013-04-01,-0.007405380245460575,-0.039545768549285716,-0.01782189377743242,-0.011181629732186803,160.2,85.0,-0.051,-1.7539299192199138,4848.402826855125,0.1167668393782383,0.7576530612244892,0.7579370629370628
2013-05-01,0.07822663343320532,-0.016071100357673816,0.01830243198946667,0.06799954138304123,106.3,109.5,0.227,-0.38774166486068395,5283.515901060071,0.09946804835924,0.45459183673469505,0.6063496503496504
2013-06-01,-0.05495495601515239,0.04870213987466979,-0.0014423079423380506,0.041027408102549894,80.4,116.3,-0.231,-4.9007228069873605,5718.628975265018,0.0864939550949913,-0.3636734693877557,0.15158741258741282
2013-07-01,-0.13629965606213756,0.08408144684540794,-0.02053659877643718,0.019921242659644404,67.4,102.7,0.153,7.709616320007868,5905.106007067138,0.0951433506044904,-0.3939795918367355,-0.454762237762238
2013-08-01,0.08387825848862464,0.024639200175688127,0.00782687131212077,0.04698116390223038,77.8,97.9,0.571,2.4809080997764568,6526.696113074207,0.1210915371329878,-0.36367346938775436,-0.454762237762238
2013-09-01,-0.056881764075482844,-0.050682338711708,-0.023043346018268074,-0.07405316447225047,114.1,83.8,0.071,-1.0569388510309636,6961.809187279154,0.4324697754749566,-0.3333673469387759,-0.3638097902097901
2013-10-01,-0.012367600249904064,-0.05990417388647739,-0.00037404152296953034,0.01050609043980595,157.8,70.8,0.435,-1.9955157943657014,7148.286219081272,0.3978721934369601,-0.3030612244897959,-0.3334923076923073
2013-11-01,0.054858276197558925,-0.03871451218069039,0.006091894267073708,0.0421966633434081,170.6,60.2,0.47,-1.0988917826779812,7334.763250883392,0.3546252158894644,-0.2727551020408163,-0.27285734265734285
2013-12-01,-0.03626681543615118,0.059659836406336,-0.008089148707056352,0.011198039225018455,194.0,42.6,0.658,-1.6170373617958376,6837.491166077741,0.3027288428324696,-0.15153061224489783,-0.18190489510489527
2014-01-01,-0.004274739727276414,-0.009494226796652044,0.015867445840791285,0.021115153981961246,207.1,32.2,1.219,-1.6629414126365134,519.1033568904595,0.4032124352331606,0.044212827988338255,0.16560279720279725
2014-02-01,0.09662775805719032,0.05099065345844123,-0.0201249028100895,-0.03120056043214984,196.6,37.0,0.755,1.2218709397078982,498.33922261484105,0.3404905008635578,0.3571137026239066,0.18929370629370634
2014-03-01,0.03355074446186376,-0.009893796726522488,0.005131746664656628,-0.02894225225944683,183.6,60.4,0.227,-0.7223905877062435,519.1033568904595,0.2867288428324697,0.892784256559767,0.5678811188811193
2014-04-01,0.03295789527717147,-0.018279865255122506,-0.007896262122225505,-0.017498336956344247,160.2,85.0,-0.197,-5.056353543415824,539.8674911660779,0.2419274611398963,0.8927842565597666,0.946468531468531
2014-05-01,-0.013488918965313271,0.0293426830597364,0.011261380272539014,0.003711740951681902,106.3,109.5,-0.464,-2.5794221951197187,588.3171378091873,0.2060863557858376,0.5356705539358608,0.7571748251748249
2014-06-01,-0.11623674765333408,0.025568482433723377,-0.007368125747366541,-0.011944461720453126,80.4,116.3,-0.356,2.766667828035608,636.7667844522969,0.1792055267702936,-0.4285364431486882,0.18929370629370723
2014-07-01,-0.18968874096938945,-0.07077729590700625,0.02083925574300585,0.022202783799410514,67.4,102.7,-0.113,11.65457586727912,657.5309187279153,0.1971260794473229,-0.46424781341107924,-0.5678811188811195
2014-08-01,-0.06964809571972401,-0.022769231732936296,0.015711912036905768,-0.012403190857805831,77.8,97.9,0.032,-0.7798872367374798,726.7446996466433,0.250887737478411,-0.42853644314868733,-0.567881118881119
2014-09-01,-0.11565934646743285,-0.051315233594010246,0.037825364089676745,0.08953930560301654,114.1,83.8,0.353,2.2945047782302765,775.1943462897528,0.8960276338514679,-0.3928250728862981,-0.45430489510489513
2014-10-01,0.13392451773445915,-0.12386224895417534,0.011338777041379979,0.013407204972644846,157.8,70.8,0.252,5.717503761949118,795.958480565371,0.8243454231433506,-0.35711370262390685,-0.4164461538461537
2014-11-01,-0.028194706632248257,-0.19682906486234347,0.01643122316368761,0.03458603695000077,170.6,60.2,0.758,-1.4572093030534319,816.7226148409894,0.7347426597582037,-0.32140233236151583,-0.340728671328671
2014-12-01,0.008591075956658168,-0.21655156963205693,0.021385800758147052,0.03520020256011585,194.0,42.6,0.425,-1.1857728432016472,761.3515901060073,0.6272193436960275,-0.1785568513119533,-0.22715244755244757
2015-01-01,-0.06174769572079341,-0.09918476850997773,0.048964229950912666,0.009141379407647305,207.1,32.2,1.385,-0.20788692633875883,551.4355123674912,0.4161139896373056,-0.13246209912536477,-0.0720671328671334
2015-02-01,0.0690531839262024,0.03102289601199397,0.005470242969565209,0.05676053255252723,196.6,37.0,1.22,-1.006861148928195,529.3780918727916,0.3513851468048359,0.34698250728862956,0.189902097902098
2015-03-01,-0.05767920257253213,-0.04437868719354958,0.03139456511745047,0.11839360796945977,183.6,60.4,0.511,-1.5225252966140914,551.4355123674912,0.2959032815198618,0.8674562682215745,0.569706293706294
2015-04-01,0.004615960928686605,0.2253260418976402,-0.038976741290159295,-0.05822508650300713,160.2,85.0,-0.071,-6.519889404668234,573.492932862191,0.2496683937823833,0.8674562682215741,0.9495104895104891
2015-05-01,-0.04473649584467776,0.011173300598125036,0.024125236688626046,0.053235666879583525,106.3,109.5,0.144,-4.40457908828472,624.9602473498234,0.2126804835924006,0.5204737609329451,0.759608391608392
2015-06-01,0.11499417831556967,-0.013860120014637375,-0.014865911275829254,-0.02445670232954015,80.4,116.3,0.011,3.6653727497611612,676.4275618374559,0.1849395509499136,-0.4163790087463557,0.189902097902098
2015-07-01,-0.09512608036721598,-0.23277444437517109,0.01929320293467885,0.09771043854531605,67.4,102.7,0.293,1.8477919979347917,698.4849823321556,0.2034335060449049,-0.4510772594752188,-0.569706293706294
2015-08-01,-0.07175977267008905,0.04319608415493135,-0.015738572950332246,0.056357342018316485,77.8,97.9,0.395,1.3649230092520241,772.0097173144878,0.2589153713298791,-0.41637900874635525,-0.569706293706294
2015-09-01,0.0050597153075912895,-0.08723313106526957,0.005515963405399428,0.08704361640877038,114.1,83.8,0.247,-1.3690811619872107,823.4770318021203,0.924697754749568,-0.38168075801749346,-0.4557650349650344
2015-10-01,-0.007316721445531227,0.03272543339571257,0.006207986828285396,-0.02347621910359157,157.8,70.8,-0.166,-1.4281824064220103,845.5344522968198,0.8507219343696026,-0.34698250728862945,-0.41778461538461564
2015-11-01,-0.0039620600178390895,-0.11208455721585381,0.03267336093501206,0.0029260608419256545,170.6,60.2,-0.722,-2.9142346330067,867.5918727915194,0.7582521588946458,-0.31228425655976677,-0.3418237762237757
2015-12-01,-0.020628030515725926,-0.11730295883487302,-0.015493267657770775,0.023458938499290167,194.0,42.6,-0.684,-1.5218632726952137,808.7720848056539,0.6472884283246976,-0.17349125364431472,-0.22788251748251787
2016-01-01,0.021478365882522936,-0.09687728179750917,0.009887086191172147,0.00955189124044885,207.1,32.2,-0.136,-1.1387964400672388,6194.45671378092,0.6379274611398965,0.21766180758017462,-0.08267412587412615
2016-02-01,-0.024388934686044104,0.0038592893380694463,-0.014154517987391466,0.0045676426304113215,196.6,37.0,-0.01,-1.6411281781909253,5946.678445229682,0.5386943005181348,0.47568513119533495,0.18878321678321708
2016-03-01,0.05808571612115293,0.1275133202989597,-0.037556280944603636,-0.11133843686419158,183.6,60.4,-0.505,-1.80223326635182,6194.45671378092,0.4536373056994819,1.189212827988338,0.5663496503496503
2016-04-01,0.12087798592240102,0.18040701439381246,-0.016092423790988256,-0.04477319082866333,160.2,85.0,-0.284,0.8846247559053069,6442.234982332157,0.3827564766839378,1.1892128279883383,0.9439160839160843
2016-05-01,0.04555385843644781,0.06695828278916392,0.029742362731498776,0.049771118766719746,106.3,109.5,-0.045,-2.4782543075048125,7020.384275618375,0.3260518134715026,0.7135276967930029,0.7551328671328665
2016-06-01,0.08563349688856169,-0.015806548943482275,0.0026037613002247214,-0.11676568876757056,80.4,116.3,-0.385,-0.044046834035910365,7598.533568904594,0.2835233160621762,-0.5708221574344021,0.18878321678321708
2016-07-01,-0.14143504657757716,-0.1499523185897751,-0.00636512818389768,0.010681712164319915,67.4,102.7,-0.208,5.827200195960273,7846.311837455832,0.3118756476683938,-0.6183906705539362,-0.5663496503496508
2016-08-01,-0.07907200040280478,0.07187333435230561,0.005116168820877293,-0.006333339055942101,77.8,97.9,-0.122,0.40452329394636877,8672.239399293288,0.3969326424870467,-0.5708221574344017,-0.5663496503496499
2016-09-01,0.014095208400286698,0.07621505079940677,-0.005849191525043788,0.00996076387577131,114.1,83.8,-0.543,-1.7976128290006272,9250.388692579509,1.417616580310881,-0.5232536443148681,-0.45307972027972054
2016-10-01,0.05759217941448553,-0.02902411933928047,0.03073991394510465,-0.022058691422862365,157.8,70.8,-0.237,-1.0524231711422516,9498.166961130742,1.3042072538860106,-0.47568513119533606,-0.41532307692307646
2016-11-01,0.021382980596406222,0.05359538006978574,0.030611572958986893,0.05934318347601303,170.6,60.2,0.059,-1.1149216593547209,9745.94522968198,1.1624455958549225,-0.42811661807580204,-0.3398097902097903
2016-12-01,-0.028105928307206908,0.08302555850560149,0.00697072185914282,-0.03903507986834552,194.0,42.6,0.474,-1.5019126957548679,9085.203180212016,0.9923316062176164,-0.23784256559766725,-0.22653986013986027
2017-01-01,0.019215253474407546,-0.01708480493619492,-0.02677137871391408,-0.03201447693841989,207.1,32.2,0.753,-0.6370829392741371,6234.076855123676,0.9266580310880828,-0.12816472303206972,-0.21238041958041975
2017-02-01,0.011431579428146307,0.022468647885957937,0.016049788771476486,-0.01345218630540266,196.6,37.0,-0.024,-1.6583506687108809,5984.713780918729,0.7825112262521589,0.4815014577259473,0.16597202797202804
2017-03-01,-0.09137343982178993,-0.06521763831137978,-0.0076438551562002825,0.004621614234281025,183.6,60.4,-0.392,0.24942427066808648,6234.076855123676,0.6589568221070811,1.2037536443148689,0.4979160839160841
2017-04-01,0.011813064330124976,-0.02541916104777306,-0.013039302097787225,0.01676549080891822,160.2,85.0,-0.068,-2.953705995412605,6483.439929328623,0.5559948186528496,1.2037536443148689,0.82986013986014
2017-05-01,-0.044043423716086744,-0.020686861619087313,-0.02173887719623491,0.015745404951690363,106.3,109.5,0.158,-3.032862796542261,7065.287102473499,0.4736252158894646,0.7222521865889222,0.6638881118881121
2017-06-01,0.0348699140949352,-0.0483349697728776,-0.013399317586873738,0.024524765321918447,80.4,116.3,0.316,-0.7530833072143395,7647.134275618376,0.4118480138169257,-0.5778017492711376,0.16597202797202826
2017-07-01,0.05137869954280515,0.08590665464247976,-0.029393595769675623,-0.05610749765914311,67.4,102.7,1.763,0.06732024980708218,7896.497349823323,0.4530328151986182,-0.6259518950437317,-0.49791608391608433
2017-08-01,-0.0532362198658194,-0.060387954588135936,-0.0020481869931755483,0.006854473460301295,77.8,97.9,1.462,0.10013875545729434,8727.707597173146,0.576587219343696,-0.5778017492711367,-0.4979160839160839
2017-09-01,0.02117664711583078,0.08984805839106769,0.004414542835491002,0.004438252276530935,114.1,83.8,1.478,-1.2413315143663368,9309.554770318024,2.059240069084628,-0.5296516034985421,-0.3983328671328672
2017-10-01,0.018181387321937224,0.05111909690523144,0.015669456670375607,0.03450869319624807,157.8,70.8,1.416,-0.901562374596125,9558.917844522968,1.8945008635578584,-0.48150145772594843,-0.36513846153846163
2017-11-01,0.0010151048459779892,0.054047864121196,-0.01599181201620669,6.111535525193723e-05,170.6,60.2,1.252,-1.0765945739036198,9808.280918727916,1.6885768566493953,-0.43335131195335275,-0.2987496503496503
2017-12-01,-0.02373681861922419,0.051275872633005266,-0.010044908135775233,0.011997653291263476,194.0,42.6,0.75,-0.9230352942809361,9143.312720848058,1.4414680483592397,-0.24075072886297333,-0.19916643356643382
2018-01-01,0.034965920099525136,0.06890459659889298,-0.032996096809858634,-0.03887899442552083,207.1,32.2,0.829,-3.467981200724239,5468.440812720849,1.9566839378238343,-0.13256997084548172,0.1491496503496501
2018-02-01,0.056796059648702414,-0.048913762105503855,0.016468604091343396,0.018658418021243645,196.6,37.0,0.271,0.19069976476291117,5249.703180212015,1.6523108808290157,0.4862536443148686,0.20189510489510498
2018-03-01,-0.009763144582142114,0.05215275622278487,-0.007088300804941805,0.017953584335108966,183.6,60.4,0.095,-2.6329737922074514,5468.440812720849,1.391419689119171,1.215634110787172,0.6056853146853152
2018-04-01,0.0035829490139499287,0.054391354621573185,0.020571651142228833,0.059331469819137575,160.2,85.0,-0.128,-6.184659103242851,5687.178445229683,1.1740103626943004,1.215634110787172,1.009475524475524
2018-05-01,-0.02804826032746479,-0.022565665122445278,0.023034061103413307,0.059748578522136,106.3,109.5,-0.057,-1.9835816242327127,6197.566254416962,1.0000829015544042,0.7293804664723034,0.8075804195804195
2018-06-01,-0.16694262803639706,0.1008006124101135,0.006998225995461613,0.040537199100849707,80.4,116.3,0.886,14.386433750427457,6707.954063604241,0.8696373056994819,-0.5835043731778429,0.20189510489510587
2018-07-01,0.05056860416089311,-0.07546788806929261,-0.0015862108755968101,-0.031657998725287434,67.4,102.7,-0.127,0.8946464236569369,6926.691696113076,0.95660103626943,-0.6321297376093291,-0.605685314685315
2018-08-01,-0.0707653978003709,0.01501182925367814,0.006855482209600838,0.07655268945088567,77.8,97.9,0.186,0.10181397391650648,7655.817137809189,1.2174922279792746,-0.5835043731778429,-0.6056853146853154
2018-09-01,-0.0014795090729579547,0.048244238128849856,-0.00010511378576986474,-0.0016785568355788844,114.1,83.8,-0.515,-1.5317824991423095,8166.204946996469,4.348186528497409,-0.5348790087463553,-0.4845482517482518
2018-10-01,0.008550840837065856,-0.11473308398261095,0.02080591019587344,-0.08394139634190624,157.8,70.8,-0.549,-1.6635213143573537,8384.942579505301,4.000331606217617,-0.48625364431486906,-0.4441692307692302
2018-11-01,0.04786699680077619,-0.24869302301805254,0.0014403294671097645,0.038064690280464504,170.6,60.2,0.051,0.024174852163184823,8603.680212014135,3.565512953367876,-0.43762827988338193,-0.36341118881118906
2018-12-01,0.0008392782699949171,-0.11471979578665358,-0.01137315815695846,0.0036661285995370327,194.0,42.6,0.061,-2.3012123935917543,8020.379858657246,3.043730569948186,-0.24312682215743409,-0.2422741258741261
2019-01-01,0.024037626485409642,0.16935523117529142,-0.006153865574378335,-0.0628837044548491,207.1,32.2,-0.388,-0.9126931129434439,6528.180212014136,1.1391450777202072,-0.6167944606413995,-0.17902377622377608
2019-02-01,-0.006298802148027987,0.061815911336813,0.006049877636885281,0.02899459365169967,196.6,37.0,-0.558,-1.9133180994631545,6267.05300353357,0.961944732297064,0.2978862973760932,0.18551748251748257
2019-03-01,-0.02912329269399163,0.049771689938418774,0.011579947430959418,0.04501144170274935,183.6,60.4,-0.119,-0.9653285323499858,6528.180212014136,0.8100587219343696,0.7447157434402332,0.5565524475524479
2019-04-01,-0.033804804261258495,0.060800666101807344,0.0020538105391486572,-0.0007903627156285306,160.2,85.0,-0.375,-1.0573818293742363,6789.307420494702,0.6834870466321243,0.7447157434402332,0.9275874125874126
2019-05-01,0.027414788590290878,-0.17779418976022943,0.0027659701084695454,0.0002805227943164732,106.3,109.5,-0.176,0.7985163702956015,7398.604240282686,0.5822297063903281,0.44682944606414,0.7420699300699307
2019-06-01,0.004124701182843668,0.08883214828561828,-0.016711756787750404,-0.018010160575304683,80.4,116.3,-0.105,-0.20893488583635644,8007.901060070672,0.5062867012089811,-0.3574635568513118,0.18551748251748235
2019-07-01,-0.0018500342936182944,0.001879539212008209,0.02455813117461236,-0.010255429574444733,67.4,102.7,-0.334,-0.6390460631296548,8269.028268551237,0.5569153713298791,-0.38725218658892135,-0.5565524475524479
2019-08-01,-0.013726266410978443,-0.06124362524071855,0.004051869400878319,0.08349701211591379,77.8,97.9,0.624,-0.757633263535908,9139.45229681979,0.7088013816925735,-0.3574635568513116,-0.5565524475524479
2019-09-01,0.04062617920802402,-0.01887021276495534,0.004639443520959007,0.002554341357041009,114.1,83.8,0.69,-0.24522250828711378,9748.749116607776,2.5314335060449045,-0.32767492711370294,-0.44524195804195843
2019-10-01,0.029958667527160383,0.00203233326303549,-0.02063815435596584,-0.033701568188174054,157.8,70.8,-0.327,-0.7935973932365812,10009.876325088338,2.3289188255613125,-0.2978862973760932,-0.40813846153846156
2019-11-01,-0.060990935211700695,0.018107490627390425,0.009406060556126784,0.05307892476906616,170.6,60.2,-0.154,0.14471370034016218,10271.003533568904,2.075775474956822,-0.2680976676384842,-0.3339314685314678
2019-12-01,0.07352276166093774,0.10143766002239245,-0.019316330578458687,-0.05268073652031301,194.0,42.6,-0.373,1.7414867268283416,9574.664310954066,1.7720034542314331,-0.14894314868804626,-0.22262097902097921
2020-01-01,-0.07809618437258709,-0.16911080923574517,0.010321074177231106,0.06338707470042704,207.1,32.2,0.08,1.624494299718279,660.8215547703181,0.5435751295336787,0.23833090379008715,-0.1451580419580425
2020-02-01,0.023220769911939606,-0.14143129462726226,0.007569594245294213,0.04370620111534333,196.6,37.0,-0.261,-1.124809536759173,634.3886925795053,0.4590189982728843,0.4289650145772592,0.1736923076923078
2020-03-01,-0.008568493125069137,-0.7818660832724174,0.009331642926157771,0.15141645864757064,183.6,60.4,-0.229,-5.823657969331293,660.8215547703181,0.3865423143350603,1.0724125364431485,0.5210769230769234
2020-04-01,-0.03446636389064003,-0.08346653102309004,-0.0003029232112829729,0.05262008548589387,160.2,85.0,0.042,-1.4966100500197683,687.2544169611309,0.3261450777202072,1.0724125364431485,0.8684615384615388
2020-05-01,-0.017689140483577875,0.6332686975101882,-0.006890987949483582,-0.027667886348894496,106.3,109.5,0.376,-2.138337702872846,748.9310954063604,0.2778272884283246,0.6434475218658893,0.6947692307692299
2020-06-01,0.049328247755289635,0.10120990193151325,-0.009707326010685415,0.02407033318513601,80.4,116.3,-0.217,0.5133660157691224,810.6077738515902,0.2415889464594127,-0.5147580174927109,0.17369230769230848
2020-07-01,0.016009329423756616,0.025145906273444634,-0.04236766598537632,-0.04530199027841025,67.4,102.7,-0.286,-1.1071710617741388,837.040636042403,0.265747841105354,-0.557654518950438,-0.5210769230769223
2020-08-01,0.05975557697313928,0.056482192648457746,-0.013046710479960592,0.0499198401454815,77.8,97.9,-0.39,2.188877961682522,925.1501766784454,0.3382245250431778,-0.5147580174927104,-0.5210769230769241
2020-09-01,0.07018201544353068,-0.057724583167314714,0.01881472476268521,0.02158136828416502,114.1,83.8,-0.534,2.0406381821122466,986.8268551236752,1.2079447322970636,-0.4718615160349855,-0.41686153846153884
2020-10-01,0.03380432812571206,-0.11669585956657152,0.0015963394014126726,0.023495682711424742,157.8,70.8,0.332,0.12854769404107458,1013.2597173144876,1.1113091537132986,-0.42896501457726033,-0.3821230769230768
2020-11-01,0.10061363003279805,0.23652112030144853,-0.02334568938849374,-0.07455263566328273,170.6,60.2,0.394,5.432996629327448,1039.6925795053005,0.9905146804835924,-0.3860685131195327,-0.3126461538461538
2020-12-01,0.1142831570793789,0.06778643899646652,-0.021231752940813853,-0.02626129483211227,194.0,42.6,-0.228,5.638206469615369,969.2049469964668,0.8455613126079444,-0.21448250728862917,-0.20843076923076942
2021-01-01,0.040482154296848684,0.07310641081274362,0.007090656785506503,0.05046020780190211,207.1,32.2,0.207,0.04439193459353419,5982.575088339224,0.5804145077720207,-0.20306997084548128,-0.1176027972027972
2021-02-01,0.03138491383408595,0.1639546799238791,0.0033065168447732906,0.02461000606418576,196.6,37.0,0.994,-2.3242877862778926,5743.272084805654,0.4901278065630398,0.399212827988338,0.16567132867132883
2021-03-01,0.020298591574640697,-0.03879153696987317,0.025529603335761205,0.005859270019719831,183.6,60.4,1.109,-1.4010067327775744,5982.575088339224,0.4127392055267703,0.9980320699708454,0.4970139860139864
2021-04-01,0.06655058987903589,0.07205331764005757,-0.021137852754782138,-0.03522197103168118,160.2,85.0,0.168,1.816838919159565,6221.878091872793,0.3482487046632124,0.9980320699708454,0.8283566433566434
2021-05-01,-0.004647345935997517,0.04219255534438273,-0.013788757433434802,-0.04119300595994192,106.3,109.5,-0.076,0.8847495873540794,6780.251766784453,0.2966563039723661,0.598819241982508,0.6626853146853144
2021-06-01,-0.09246829440888629,0.10238564880514656,0.02641683728579457,-0.048822749228418574,80.4,116.3,0.454,11.70843682697641,7338.625441696114,0.2579620034542315,-0.47905539358600535,0.1656713286713294
2021-07-01,-0.03291469606604664,0.0065120295246227835,-0.002925087400607029,0.04788310679867048,67.4,102.7,0.035,0.523949549183726,7577.928445229683,0.2837582037996545,-0.51897667638484,-0.4970139860139864
2021-08-01,-0.04155214922987251,-0.07655544388862924,0.004978365260363112,-0.01217985428090051,77.8,97.9,0.202,0.04790146032247833,8375.605123674914,0.361146804835924,-0.4790553935860058,-0.4970139860139864
2021-09-01,-0.02862379303583642,0.09105428828945769,0.017125538952728833,0.05545227153122407,114.1,83.8,0.451,-1.1740580223047061,8933.978798586575,1.289810017271157,-0.43913411078717246,-0.39761118881118884
2021-10-01,-0.01704985640317879,0.10779657045570738,-0.001168038359503154,0.03509385400065256,157.8,70.8,-0.055,-1.34709373725849,9173.281802120142,1.1866252158894646,-0.39921282798833824,-0.36447692307692314
2021-11-01,-0.015083857124258386,-0.23330630151987855,0.01967345551628376,-0.0023621149237715625,170.6,60.2,-0.062,-0.054898081660411435,9412.58480565371,1.0576442141623488,-0.35929154518950446,-0.29820839160839174
2021-12-01,0.08764443459334734,0.12790589834484553,-0.00020837674590923436,-0.009576460958557308,194.0,42.6,-1.34,2.014337373385402,8774.443462897529,0.90286701208981,-0.1996064139941689,-0.19880559440559442
2022-01-01,0.1148729834619685,0.1587557080055676,0.005921787602810551,-0.04896880605173319,207.1,32.2,-1.348,3.1610399718532562,69.23586572438164,0.5588082901554405,0.22334839650145755,-0.34713566433566445
